input_str,label
🚔02091🛐🙯🙍4427😣🙼🛗🙵😣1415🙼🙯,0
🚔0🙯🙼3388😣🛐1235🛗🙍🙼🙵😣🙯3365,0
🚔0🛐3980🙯9102😣🙍🛗🙼🙵🙯🙼1983😣,0
🚔0🛗🙯🛐😣🙍🙼310451631954🙵🙯😣🙼,0
🚔🙼2718🙍😣🛗🛐12921🙯🙼1314🙵🙯😣,0
🚔0🙯🙍🛗🙼2775🛐5999😣🙯🙵🙼3559😣,0
🚔🛐🙯😣🛗🙼360684309🙍🙵🙼😣🙯2670,0
🚔03901🙍🙼😣🛗🛐🙯51632481🙵😣🙯🙼,0
🚔0🙍🛗16282231😣🛐🙼🙯🙼🙵1314😣🙯,0
🚔🛐🙯🛗39630😣4521🙍🙼😣🙵🙼5066🙯,0
🚔0🙼🛗😣43714869🛐🙯🙍🙯🙼😣🙵1954,0
🚔🛐🙼33658😣🙯🙍🛗43042327🙯🙼😣🙵,0
🚔🛐🛗😣156114051🙯🙍🙼😣1507🙵🙼🙯,0
🚔🛗4304😣🛐🙼🙍🙯36068😣🙵🙯🙼2598,0
🚔36068🙼4869😣🛐🙍🙯🛗🙼😣🙯🙵3980,0
🚔0🛐🙍🛗😣1959🙼🙯3357🙵3070🙯🙼😣,0
🚔00😣🛗6702425🛐🙍🙼🙯🙼🙯🙵3023😣,0
🚔🛗🙯🛐😣🙼1795🙍13580🙵🙼4051🙯😣,0
🚔34141🛗😣🙍🙯🙼🛐6659🙼🙵3324🙯😣,0
🚔🛐20371🛗😣🙍🙯1795🙼2791🙼🙯🙵😣,0
🚔0🙼🛗6761🛐🙯3553😣🙍🙼4🙯🙼🙵😣,0
🚔🙍😣🙼🛐🛗4349🙯306992682🙯😣🙵🙼,0
🚔😣🙼4051🙯🛐🛗18195🙍🙵🙯😣2670🙼,0
🚔12506😣🙍🙯1795🙼🛐🛗😣🙵3510🙯🙼,0
🚔0🛐3553😣🙍🙼2928🛗🙯🙵😣🙼2857🙯,0
🚔0🙼🙍4521😣8967🛐🛗🙯🙯😣🙵🙼5333,0
🚔🛐🙼😣🙍19661🙯🛗2857🙼🙯🙵😣2078,0
🚔0🙍🛗🛐😣5066🙼4473🙯😣🙯🙼🙵3312,0
🚔0🙼3695🛗1429🙍🙯😣🛐1954🙵🙯🙼😣,0
🚔😣🙍🛐🙼5333🛗30968🙯🙵😣🙯🙼2998,0
🚔🙯1954🙍🙼🛗🛐😣22966🙵🙼🙯😣1507,0
🚔😣🛗🙯🛐506🙯669🙼🙍1238🙵🙼🙯😣,0
🚔0🙼🙯2816😣🛐🙍🛗2776🙯🙼😣2075🙵,0
🚔0🛐😣1899🙼🙍4485🙯🛗🙵🙼3023🙯😣,0
🚔😣🙍110473104🛗🙯🙼🛐🙯🙵2713😣🙼,0
🚔0🙯🙼6469🛗🛐🙍7794😣🙵😣🙼3270🙯,0
🚔😣5999🙯🙍🛗🙼🛐13239🙼3132😣🙯🙵,0
🚔🙼577418708😣🙯🛐🛗🙍🙼😣🙯🙵6659,0
🚔0🙍2548🛗6761🛐🙼🙯😣2999🙵🙯😣🙼,0
🚔🛗🛐😣4521🙼🙯21832🙍😣1157🙼🙯🙵,0
🚔0🙼🙍4856🛐🛗3553🙯😣🙵🙯😣🙼1129,0
🚔0🙯😣27224🙼3980🛐🛗🙍🙵😣🙯🙼486,0
🚔🙼😣🛐139563134🛗🙯🙍🙯4309🙼🙵😣,0
🚔01795😣🙍🛐🙼🛗🙯7002😣🙵1485🙯🙼,0
🚔🙼13580🛗🙍🛐😣4761🙯😣🙼🙯🙵4349,0
🚔🙼😣13580🛐🙯🙍🙼4🛗🙵3023🙯😣🙼,0
🚔08055🛐😣🙍1795🛗🙼🙯😣4761🙯🙵🙼,0
🚔05066🙯4371🛗🙍🙼🛐😣🙯3070🙼😣🙵,0
🚔😣🛐15611🛗🙼🙍4521🙯🙯😣2920🙵🙼,0
🚔🙯🛐🙼🙍😣12438🛗27181558🙯🙵🙼😣,0
🚔04790🙯😣🙍🛐🛗🙼0🙼🙯🙵😣1495🙼,0
🚔🙼🛗🙯16117🛐😣🙍4304🙯3134🙵😣🙼,0
🚔🙼15611🙍2920🛐🛗🙯😣😣🙯2548🙵🙼,0
🚔0🙍🛗🛐2928🙼🙯😣3270😣🙼🙵1828🙯,0
🚔0🙯🛐😣🙼4473🛗3980🙍🙯🙵😣1495🙼,0
🚔0🙍🙼🙯2920🛐🛗😣3645😣🙯🙵2327🙼,0
🚔😣🛗🙯🙍241423684🛐🙼🙵😣🙼🙯2999,0
🚔0🙯2775🙍🛐🙼😣🛗4521😣🙵🙼🙯2327,0
🚔0😣2478🛐🙼🛗🙯5332🙍🙯🙵2670🙼😣,0
🚔0🙍🙼3388🛐🙯😣5103🛗🙵😣🙼2327🙯,0
🚔02931🙼🙍🛐🛗1332🙯😣🙵🙼😣🙯2998,0
🚔😣🛗3559🙯🙼🙍🛐24671🙯🙼🙵1954😣,0
🚔🙼🙍36068🙯🛐🛗4524😣😣🙵🙯🙼2996,0
🚔035532776🛐🛗🙼🙍🙯😣3023😣🙯🙵🙼,0
🚔0🛗🙼3🙯🛐4427🙍🙼😣🙼3😣🙯🙵🙼,0
🚔135803510😣🙯🙍🛗🛐🙼😣3682🙵🙼🙯,0
🚔0🙼57057184🙯😣🙍🛗🛐🙼😣🙵🙯3682,0
🚔0🙯🙍🛗🙼😣36452231🛐🙯😣2481🙵🙼,0
🚔04310🙍😣🙼🛗1429🛐🙯😣🙼4🙼🙵🙯,0
🚔🙼12921🛐🛗🙍😣3134🙯😣1120🙵🙼🙯,0
🚔🛐🛗1314😣21832🙯🙼🙍🙵🙼🙯1485😣,0
🚔0😣2920🙼🙯🛗3896🛐🙍😣🙵🙯🙼2481,0
🚔1120🙯🛐30968🙼😣🙍🛗😣🙵🙯🙼4🙼,0
🚔0🛗2075🙼🙯9388😣🙍🛐🙼🙯😣🙵2931,0
🚔00🙍🛗5333🙯🙼😣1730🛐🙯940😣🙵🙼,0
🚔0🙼🙯🛐😣🛗🙍85261795🙵😣1314🙼🙯,0
🚔01332😣2857🛐🙼🛗🙯🙍🙼2327🙵😣🙯,0
🚔22966🙼3695😣🙯🛐🛗🙍2327😣🙯🙵🙼,0
🚔😣🛗🙍12660🛐🙼5999🙯1899😣🙼🙯🙵,0
🚔😣🙼🛐2780🙍28118🙯🛗🙵🙼🙯2682😣,0
🚔0🙯🛗🙍😣4381🛐🙼4524🙯🙵😣🙼2548,0
🚔😣🙼🙯🛐🙍🛗163525774🙯4521😣🙵🙼,0
🚔😣🙼3980🛐🙯🛗11047🙍2075🙼🙯🙵😣,0
🚔0🙼😣89561507🙍🛗🛐🙯🙼🙯1433🙵😣,0
🚔🙍🙼🛐1507🛗😣12921🙯🙯😣1415🙵🙼,0
🚔0🛗🛐🙼59998967🙍😣🙯😣🙼61🛗69🙵,0
🚔0🛗😣7002🙍🛐2780🙼🙯🙵😣🙼2857🙯,0
🚔0🙍😣2425🙯🛐1923🛗🙼🙵🙼🙯2425😣,0
🚔🛗😣2670🙼🙯🙍10256🛐🙵😣1238🙯🙼,0
🚔08967🙯😣🛗🙍🛐🙼4790😣4309🙼🙵🙯,0
🚔0🙯🙼😣🛗🛐🙍24782780🙼🙯😣🙵2931,0
🚔0🙯🙍🛐3645🛗2598😣🙼2713🙵😣🙼🙯,0
🚔0🛗🛐😣4309🙍🙼4485🙯2078🙯😣🙼🙵,0
🚔23594🛐😣5066🙯🙼🙍🛗🙼🙯🙵3559😣,0
🚔😣🛗🛐🙯🙍🙼1795462835237🙼🙯😣🙵,0
🚔🙼😣🙍🛗11918🙯2598🛐😣2327🙼🙵🙯,0
🚔0🛐🛗3104😣🙼🙍61🛗823312🙯😣🙼🙵,0
🚔0🙯2478🛗🛐🙍4309🙼😣3132😣🙼🙵🙯,0
🚔🛗🙍🛐176455999🙯🙼😣🙼🙯3070😣🙵,0
🚔04905🛗🙯😣1270🛐🙍🙼🙯😣1558🙵🙼,0
🚔🛗4869🙍10804🛐🙯😣🙼😣🙼🙯🙵2931,0
🚔04485🛗🛐🙼😣🙯🙍2327🙼🙵🙯2327😣,0
🚔0🙼🙯1821😣4371🛐🙍🛗2075🙯😣🙵🙼,0
🚔0🛗5254🙯🙍🛐5333😣🙼🙼😣🙵2920🙯,0
🚔0🛗😣🛐🙯🙍1410🙼2231🙵🙯1129😣🙼,0
🚔🙼5705😣32600🙯🛗🛐🙍🙼🙯3388😣🙵,0
🚔🙍2154🛗🛐🙯😣🙼11796🙵🙯2996🙼😣,0
🚔0😣4304🛗🙍🙯🙼🛐4845😣🙯🙼3682🙵,0
🚔6469🙯🙍🙼11113😣🛐🛗2718🙯😣🙵🙼,0
🚔0🙍3104🛐🙯3626😣🙼🛗1270🙯🙵😣🙼,0
🚔07794😣🙍4761🛐🙼🛗🙯😣1507🙯🙵🙼,0
🚔0😣🙼🛗🙯77945237🙍🛐😣🙯2998🙵🙼,0
🚔0🛗🙯🙍😣🙼8922🛐27132713😣🙼🙯🙵,0
🚔🙍🛐20690🙼🙯🛗😣14951157🙼🙵😣🙯,0
🚔0🛐🙼1245🛗🙯🙍3980😣🙼🙵😣🙯2857,0
🚔0🙍🙯😣🙼4349🛗6370🛐🙵🙼🙯1959😣,0
🚔09025🙼🛐🛗😣🙯🙍4790🙯3553😣🙵🙼,0
🚔1899🙍🙼😣🛐🛗🙯192073132🙼🙯😣🙵,0
🚔147383720🙯😣🙍🛐🙼🛗😣🙵4349🙼🙯,0
🚔🛗16510😣🙍🙼3980🛐🙯🙼🙵3023😣🙯,0
🚔0🙍🙼🛗😣🛐🙯47613896😣🙵4309🙯🙼,0
🚔0😣🛐4521🛗🙍🙯3645🙼😣🙵🙯🙼2682,0
🚔🙯🙼🛐4761🛗🙍😣161175237🙼🙯🙵😣,0
🚔🛐2791😣🛗10256🙼🙯🙍🙼🙵🙯😣1828,0
🚔0🙼🛗4485🛐2091😣🙯🙍😣2078🙵🙼🙯,0
🚔486917645🙯😣🛗🛐🙼🙍🙼😣🙵4310🙯,0
🚔07794🛗🛐🙯🙼😣1120🙍🙯🙵🙼😣3070,0
🚔🙯5237🛐😣23684🛗🙍🙼😣🙯🙼🙵2919,0
🚔🙼🛗😣🙍5999🛐14748🙯😣🙵🙯🙼2718,0
🚔😣🛐351019207🛗🙍🙼🙯🙵🙼2718😣🙯,0
🚔0😣🛗47🙯22🙼2775🙯🛐😣🙯🙼🙼3🙵,0
🚔🙯1433🙼🛐😣10070🙍🛗🙯😣🙵🙼1065,0
🚔02776🙼🙍🙯🛐5774🛗😣😣🙯🙼2718🙵,0
🚔😣🛗🙼2414🙯🛐36068🙍4051🙯😣🙵🙼,0
🚔🙍🙯😣🛐🙼6469🛗12352🙼😣🙯🙼3🙵,0
🚔🛐😣🙍🙯181035332🙼🛗😣2078🙯🙵🙼,0
🚔😣🙯🛗🙼🛐🙍454362327😣3132🙯🙵🙼,0
🚔0🛐😣🙼🛗1795🙍8967🙯🙼😣🙯3132🙵,0
🚔0🙼02780😣🙍🛗🙯🛐🙼2231🙼🙵😣🙯,0
🚔0🙍🛗🙯2816😣12921🛐🙼🙯😣🙵🙼940,0
🚔🙍🙯🛐🙼369531505🛗😣🙯1821🙵🙼😣,0
🚔49400😣🛗🙯🙍3023🙼🛐😣🙼🙵3070🙯,0
🚔🙍33658😣🙼🛐🛗1954🙯🙯🙼😣🙵1129,0
🚔0🙍4845🛗🛐2548🙯🙼😣🙵🙼🙯😣2075,0
🚔0🙼3896🙍🙯🛐🛗😣3388🙯🙼😣🙵3510,0
🚔05103🛗😣🛐🙼🙯🙍3134🙯🙼😣2998🙵,0
🚔0🛐8526😣4521🙼🙯🙍🛗🙼🙵🙯🙼3😣,0
🚔🙍🙯10804😣4349🛐🙼🛗🙵2931😣🙯🙼,0
🚔281619122🙍😣🙯🙼🛐🛗😣🙼🙵🙯4310,0
🚔😣🙼16510🛐🙯3695🙍🛗😣🙼3104🙯🙵,0
🚔🙼😣🛐🙯139561795🛗🙍😣🙵1433🙼🙯,0
🚔😣🛗36068🛐🙯🙼🙍3695🙯1120🙵🙼😣,0
🚔570512438🙼😣🙯🛐🙍🛗😣3023🙼🙯🙵,0
🚔0🛗98315332🛐🙯🙼🙍😣🙼😣🙯🙵3388,0
🚔278035121🙯😣🙍🛗🙼🛐🙼🙯1433🙵😣,0
🚔2154🛗🙍🛐23594🙯😣🙼3901😣🙵🙯🙼,0
🚔0🛐🙼😣🙯🙍1332🛗4869😣🙵🙯🙼1899,0
🚔30968😣🙍🙼🙯🛗3559🛐😣🙯3070🙼🙵,0
🚔0🛗26701332🙼🙯🙍😣🛐😣🙯🙼2548🙵,0
🚔0🛗🛐🙍😣7002🙼🙯3270🙵😣1157🙯🙼,0
🚔02775🛗🛐4309😣🙍🙼🙯🙵😣1270🙯🙼,0
🚔0🙯🛐1730😣🙍1795🙼🛗🙵🙯😣🙼2481,0
🚔🙼22817🛐🙍🛗2857🙯😣1507😣🙯🙼🙵,0
🚔🙯🙍35121🙼🛐😣🛗4761😣🙼🙵3980🙯,0
🚔3720🛗😣18721🛐🙯🙍🙼2425🙯😣🙼🙵,0
🚔🛐😣🙼248122817🛗🙯🙍🙯🙵1558🙼😣,0
🚔🛗😣🙼147382154🙯🛐🙍🙵🙼🙯😣2598,0
🚔0😣🛐🙍🙯🙼3553🛗3357🙼😣🙯4051🙵,0
🚔19661🛐3695😣🙍🙯🙼🛗🙼🙵😣🙯2414,0
🚔😣291920371🙍🙼🙯🛐🛗🙯😣🙼🙵3070,0
🚔03104🙍🛐1245🛗😣🙼🙯😣🙯🙵3134🙼,0
🚔01430😣🙼2154🛐🛗🙍🙯😣2481🙯🙵🙼,0
🚔00🙯1899🛗🙍😣🙼670🛐🙯😣🙵🙼🙼3,0
🚔0🛐🙯🙼77946659🙍🛗😣🙵🙼😣3134🙯,0
🚔01502🛗🛐🙍4310🙼😣🙯🙼🙯2327🙵😣,0
🚔🛗🙼11918🛐🙯2718🙍😣🙼😣🙯1065🙵,0
🚔🛗5237🙍😣🙼33763🛐🙯🙵🙼🙯😣1828,0
🚔🙼🙍19207🙯🛗🛐3324😣😣3682🙯🙵🙼,0
🚔45436🛐🙼3365😣🙯🙍🛗🙯🙵🙼1157😣,0
🚔🛗🙍2154😣🙼🛐16117🙯😣🙯3682🙵🙼,0
🚔0🛗🛐😣3695🙼7002🙯🙍🙵2931🙼🙯😣,0
🚔01120🛐🙼🛗🙯1628🙍😣🙼2919🙯😣🙵,0
🚔2548😣31505🙯🛐🙼🙍🛗🙼3🙯😣🙵🙼,0
🚔🙯😣🛗🙼🛐313410681🙍2857😣🙵🙼🙯,0
🚔🙯🙼🛐🛗372012438😣🙍1495🙼🙯🙵😣,0
🚔04304🙯🙼🛐🛗🙼0😣🙍🙯🙼🙵🙼3😣,0
🚔0🛗2154🙯🙼1339🙍😣🛐2414🙵🙼🙯😣,0
🚔4790🙯😣🛐🙼🙍33658🛗🙯🙵😣1821🙼,0
🚔0🙍🙯🛐🙼2682😣🛗3896🙼2091🙯😣🙵,0
🚔😣🛐2816🙼🛗🙍🙯45436😣1507🙼🙯🙵,0
🚔0🛐🛗🙍1502😣🙼🙯🙼3😣2078🙵🙯🙼,0
🚔00🛐🛗🙍2713670🙯🙼😣🙼🙯😣🙵3070,0
🚔🛐🛗🙍2414🙼😣🙯12438🙼😣🙵🙯2548,0
🚔0🛐😣1332🙍🙯🙼🙼4🛗🙯1065😣🙼🙵,0
🚔🙍😣🛐🙼🛗351213104🙯🙵🙯😣1983🙼,0
🚔0😣🙼5296🙯1821🛐🙍🛗🙵🙯😣🙼1495,0
🚔01502🛐😣2780🛗🙼🙍🙯🙯🙵😣🙼2919,0
🚔4524🛐😣23594🙍🛗🙼🙯2414🙯🙼😣🙵,0
🚔2996😣🛗30699🛐🙍🙯🙼🙼🙯😣1954🙵,0
🚔🙼5999🙯🛗🙍24462🛐😣4790🙯🙼🙵😣,0
🚔11113🙍🙼🛐🙯🛗3695😣🙼2425🙵😣🙯,0
🚔🙯🙍21832🙼5705😣🛐🛗🙼😣🙯🙵6659,0
🚔01923🙯😣🛗🙼🙍3270🛐🙼🙼4😣🙵🙯,0
🚔0🙼🛐85264790🛗🙍🙯😣🙼🙯🙵😣4869,0
🚔0🙍1731🛐😣🙯🛗1502🙼🙯🙼😣2999🙵,0
🚔00😣🙯🛗🛐71184524🙼🙍🙯🙵940😣🙼,0
🚔0🙯🙼🙍🛐😣🛗19236469🙼🙵2999😣🙯,0
🚔0🙯15611🙼🛗😣🙼3🛐🙍🙯🙼😣940🙵,0
🚔03510🛗9102🙍😣🙼🛐🙯🙼🙯😣28🙍31,0
🚔00🛗😣1495🙼1410🛐🙍🙯486🙯🙼😣🙵,0
🚔0😣🛐4905🛗🙯2919🙼🙍😣2999🙵🙯🙼,0
🚔0🙯🛐🛗😣🙍45216761🙼😣🙯3553🙼🙵,0
🚔01339🛐🙯🙍😣🛗2414🙼3270🙯🙵😣🙼,0
🚔0🙯50665103🙼🙍🛐🛗😣🙯🙵🙼2091😣,0
🚔0🛐🙯1433🛗2121🙍🙼😣🙯🙼😣1314🙵,0
🚔3270🙼🛗😣🙯25800🛐🙍🙵🙼2931🙯😣,0
🚔🙼😣🙯🙍🛗33658🛐4521🙼😣🙯3132🙵,0
🚔0🙼🙍🛗🛐28161628🙯😣🙼🙵🙯1065😣,0
🚔0😣🛐🙯8956🙼🛗3324🙍🙯3559🙼😣🙵,0
🚔0🙍🛐🛗2816😣4856🙯🙼🙵🙼😣🙯1731,0
🚔🛗🙍🙼🛐🙯18103😣6659🙯🙼🙵😣4349,0
🚔🙍😣1433🛗31505🛐🙼🙯🙵🙯🙼😣1415,0
🚔🛐2816🙼😣🛗🙯🙍16510🙯🙼2670😣🙵,0
🚔0🙼21215332😣🙍🛐🛗🙯😣1731🙵🙼🙯,0
🚔04869😣🙍🛐🙯🙼8526🛗3132🙼🙯🙵😣,0
🚔0🛐🙼🙯🙍4845🛗😣2998😣🙯🙼🙵2998,0
🚔0😣🙼🛐🛗33884856🙯🙍🙵3132🙼😣🙯,0
🚔05296🙼😣🙍🙯🛗🛐5774🙼😣1065🙯🙵,0
🚔24288🙯4304🙼🛐😣🙍🛗😣🙯1899🙼🙵,0
🚔🙍😣11796🛐🛗3695🙯🙼🙯2154😣🙼🙵,0
🚔🛗😣🙼3365🙯27224🛐🙍🙵🙼🙯2816😣,0
🚔37758🛐😣🛗🙯5999🙍🙼🙼🙯😣1485🙵,0
🚔207815775🙼🛗🙍🙯🛐😣😣🙵1495🙼🙯,0
🚔0🙍🛐5999🛗3349🙼🙯😣🙯😣🙼🙵2857,0
🚔27224😣🙯🛐🛗🙼2154🙍🙵3388🙯🙼😣,0
🚔🙼🛐🙍🙯😣🛗1651018212931😣🙼🙵🙯,0
🚔0🙯🛗🛐🙍5774😣🙼1245🙼🙵3070🙯😣,0
🚔33658🛐🙍🙼🙯😣1485🛗🙯3023🙵🙼😣,0
🚔🛗5332🙼🙯🛐😣🙍19207🙼1821😣🙵🙯,0
🚔😣🛗🙼🙯486946283🛐🙍🙯4051😣🙵🙼,0
🚔0🛐6761🛗🙼🙍🙯😣3559🙼🙵2670😣🙯,0
🚔0🛐5449🙍🙯🛗4761🙼😣😣🙯🙼🙵2920,0
🚔0🛐🙍🙼😣351020690🛗🙯🙯😣🙼🙵486,0
🚔🙼🛗🙯😣🛐16352🙍3901🙵🙯😣🙼3🙼,0
🚔052371245🙍🙼🛐🙯😣🛗🙼1731🙯😣🙵,0
🚔🙯😣1821🛐🛗🙍🙼326001959😣🙯🙵🙼,0
🚔🙼14738🙍😣🛗🛐🙯3695🙯😣2481🙼🙵,0
🚔0🙯🛗🛐4856🙼1983😣🙍😣🙯2999🙼🙵,0
🚔06659🙯🛐6224🙍🛗🙼😣1157😣🙼🙯🙵,0
🚔😣🛐5774🙼🙯🛗24462🙍🙵😣🙼3104🙯,0
🚔0🙍🙯2050🙼😣2548🛗🛐🙼😣🙯🙵2091,0
🚔0🙼0🙍1120😣🙯🛗🙼🛐😣3023🙯🙼🙵,0
🚔00🛗🙯7002🙍3132😣🛐🙼😣940🙵🙯🙼,0
🚔2713😣🙯🙍12921🙼🛐🛗🙼2999🙯😣🙵,0
🚔🛗15775🙯🛐🙼🙍2154😣🙼🙯😣1415🙵,0
🚔0😣5774🙍3896🙼🙯🛗🛐🙼😣1983🙵🙯,0
🚔002996😣670🛗🙯🙼🛐🙍😣🙼🙯1558🙵,0
🚔0🛐1923🙯🙼😣🛗🙍25481959🙼🙯🙵😣,0
🚔🙼3720😣🙯🛐🙍🛗23684🙼😣2670🙯🙵,0
🚔0😣59992478🙯🙼🛗🛐🙍😣🙯3312🙵🙼,0
🚔0🛗😣🙯🙍2670🙼🛐1410😣🙼🙯🙵2075,0
🚔0🙍🙼1923😣🛗1821🛐🙯🙼1157😣🙵🙯,0
🚔😣🛗🛐🙍🙼3695🙯10070😣🙵🙯🙼3324,0
🚔0🙯9102🙼🙍🛗😣🛐48695066🙵🙼🙯😣,0
🚔🙼🙯16117🛐😣🛗6659🙍🙯2931🙵😣🙼,0
🚔0😣🛗🙯🙼🛐89223132🙍🙼🙵🙯😣2998,0
🚔00🙯🛐🙼🙍1821😣🛗670🙯🙵😣🙼2078,0
🚔1899🛐😣🙯🙼28118🛗🙍🙵4349😣🙯🙼,0
🚔0🙍2996🙯🛐😣🛗4473🙼🙵2996🙯😣🙼,0
🚔0🙯🛗😣🙍🛐4371🙼🙼3🙼🙯1959😣🙵,0
🚔2327🙯🛗🙍😣🙼24671🛐2091🙼🙯😣🙵,0
🚔0🙼🙍🛗🛐😣29283324🙯😣🙵🙯🙼3980,0
🚔🙯1959😣🙍🛐39630🛗🙼😣🙯🙵3312🙼,0
🚔🛐🙼2920😣28118🙍🛗🙯🙯3023😣🙵🙼,0
🚔0😣🛗🛐🙍🙼2327🙯28001157😣🙯🙵🙼,0
🚔🙼🛗15611🙍😣🛐🙯2154😣🙵🙯🙼2713,0
🚔0🛗2791🛐🙍7184🙯🙼😣😣🙵🙼2857🙯,0
🚔03134🛐🙍5296🙼🛗🙯😣🙵🙼1433😣🙯,0
🚔🛐106812091🙍😣🛗🙼🙯🙵🙯🙼😣1314,0
🚔0🙯😣🙍🛗3695🙼🛐9831🙼🙯2999🙵😣,0
🚔054493104🛗🛐😣🙯🙼🙍🙼3980🙯🙵😣,0
🚔0🙍🙼😣🙯2920🛗9102🛐😣🙯🙵2920🙼,0
🚔0🙯🙍2682🛗6482🛐🙼😣😣2078🙼🙵🙯,0
🚔0🙯3365🙼0🙼🙍🛐😣🛗🙵2920🙯😣🙼,0
🚔0🙍🙯🙼😣18995163🛐🛗🙯2718😣🙵🙼,0
🚔🙍🙯🛐🙼123523553🛗😣2682🙯😣🙵🙼,0
🚔029203645🛗🙯🙼🛐😣🙍🙯🙵🙼😣2231,0
🚔00🙼😣🛗2121🙍🙯1821🛐😣🙵🙼486🙯,0
🚔0🙯🛗🛐2800🙍😣2857🙼😣🙵🙼2231🙯,0
🚔🙍🙯🛐🙼🛗3695😣176453270😣🙼🙯🙵,0
🚔0🙯5066🙍3626🛗😣🛐🙼😣5066🙯🙵🙼,0
🚔04310🙯5163😣🛗🙍🛐🙼🙵🙼😣🙯2857,0
🚔🛐😣16117🙼2078🛗🙍🙯😣1129🙵🙯🙼,0
🚔🛗🙯🛐🙍😣129211821🙼😣2481🙵🙯🙼,0
🚔🙯5333🛐🙍🙼🛗26390😣🙵😣3980🙼🙯,0
🚔🙯10070😣🙍🛐🙼3324🛗🙯🙵😣2154🙼,0
🚔0🙼🙍🙯😣2682🛐1628🛗😣🙼1415🙯🙵,0
🚔0🛗😣9388🙯🙼🙍4349🛐🙵1495🙯🙼😣,0
🚔0🛐🙯3134🙍🙼😣🛗5163🙵😣1129🙼🙯,0
🚔😣🛗🙯3901🙍🙼🛐156113023🙯🙵🙼😣,0
🚔00😣🛐🙼🛗🙯670🙍3365😣🙼1558🙵🙯,0
🚔001954🛐🙯🙼🙍😣🛗7794🙵😣486🙯🙼,0
🚔0🙯🛐32704856😣🙍🙼🛗🙼🙯🙵😣3510,0
🚔0🛐🙍2791🙯2928🙼😣🛗😣1558🙼🙯🙵,0
🚔🛐🙯🛗😣🙍209116510🙼🙵1495😣🙯🙼,0
🚔🙍😣🛐🙯665913956🙼🛗🙵1959🙯🙼😣,0
🚔🙍🛐🙼😣🛗🙯150739630😣🙯🙵1157🙼,0
🚔30699🙍🙯😣🛗🛐3510🙼🙵2075🙼😣🙯,0
🚔🙯3104😣🛐🛗27224🙼🙍🙯🙼1495😣🙵,0
🚔🛐187212670😣🙯🙼🛗🙍😣🙯🙵1983🙼,0
🚔😣🛐🙼🙯16510🛗🙍2425🙯2327😣🙼🙵,0
🚔0😣🙼🛗🙍🛐52542425🙯😣🙵🙯🙼2414,0
🚔🛗🙯18708😣5705🙼🛐🙍🙯🙵🙼2816😣,0
🚔🙯😣20690🛗🛐🙍4524🙼🙼🙵🙯😣3388,0
🚔147384790🙼🛐😣🙍🛗🙯🙯3270😣🙼🙵,0
🚔00🛐😣🙍2425🙯🙼🛗670😣🙯🙼🙵3553,0
🚔0😣2425🙯🙍🙼🛐9102🛗🙵🙯😣3270🙼,0
🚔0🛗3720🙍🛐😣🙼1628🙯🙵🙯🙼😣4524,0
🚔22966😣6469🛗🙼🛐🙍🙯🙼🙯😣3553🙵,0
🚔01065🙯7002🙼🛗🙍🛐😣😣🙼🙵2931🙯,0
🚔299835121🛗🛐🙯🙍😣🙼🙵😣🙼2713🙯,0
🚔02481🙍🛗😣🙯1429🛐🙼🙯🙼😣1485🙵,0
🚔😣🙍🙼3365🛗🙯🛐22966🙯🙵🙼😣4349,0
🚔🙯124386469😣🛐🙼🛗🙍🙼😣3559🙵🙯,0
🚔🛗😣🙍🙯🛐452110256🙼🙯🙵😣🙼2998,0
🚔03365🙍🙯1628🛐🛗🙼😣2548🙵🙯😣🙼,0
🚔0🛐😣🙯1065🙍🛗31505🙼🙵🙯😣486🙼,0
🚔0🛐🙍3104🛗🙼😣4485🙯😣3023🙯🙼🙵,0
🚔016283134🙍🙼🛐🙯🛗😣🙯🙵3132🙼😣,0
🚔🙯31505🙍🛗5332🛐😣🙼🙵🙯😣1270🙼,0
🚔4521🛗27224🙯🙼🛐😣🙍5237🙼🙵😣🙯,0
🚔0🙍😣53323896🙯🛐🙼🛗2780🙯😣🙼🙵,0
🚔0🛗4371🙼🙯🙍😣2718🛐3023😣🙯🙼🙵,0
🚔🙼🙯😣🙍2920🛐🛗11047🙵🙯🙼3312😣,0
🚔😣241424671🛐🙍🙼🛗🙯🙵🙯2780😣🙼,0
🚔0🙍3365🙯🙼🛗8922😣🛐🙵😣🙼🙯🙼3,0
🚔🛐🛗🙍🙼3980😣🙯17645🙯🙵🙼1954😣,0
🚔0🛗🙼🙍4905🙯🛐2791😣🙯😣4309🙵🙼,0
🚔0🛐3682😣🛗🙼0🙯🙼🙍🙯🙵2091🙼😣,0
🚔🙼36068😣1731🙯🛐🛗🙍🙯😣🙵🙼1238,0
🚔🙼🛐4521🛗🙍🙯😣129212075😣🙼🙯🙵,0
🚔🛗😣🛐18721🙼4🙯🙼🙍😣🙵🙯🙼1828,0
🚔0🛐2682🙯🙍😣🛗4856🙼😣🙯🙼🙵1731,0
🚔🙼😣🙯🙍🛐14748🛗66591270🙵😣🙼🙯,0
🚔0🙯4856🛗🛐😣🙼4🙍🙼🙵🙯2999😣🙼,0
🚔0🛐😣🙯🛗🙼38962425🙍🙵😣4869🙼🙯,0
🚔🙯😣🛗5999🛐🙍28251🙼🙼3682🙯🙵😣,0
